534,0
535,0
536,1
537,0
538,1
539,0
540,1
541,0
542,1
543,1
544,1
545,0
546,1
547,0
548,1
549,1
550,1
551,0
552,1
553,0
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,0
564,1
565,0
566,0
567,0
568,1
569,0
570,1
571,0
572,1
573,0
574,1
575,0
576,0
577,0
578,1
579,0
580,1
581,1
582,0
583,1
584,1
585,0
586,0
587,0
588,1
589,0
590,1
591,1
592,1
593,1
594,1
595,1
596,0
597,0
598,1
599,0
600,1
601,0
602,0
603,0
604,0
605,0
606,1
607,1
608,0
609,0
610,1
611,0
612,0
613,1
614,1
615,1
616,1
617,1
618,1
619,0
620,1
621,1
622,1
623,0
624,1
625,1
626,1
627,0
628,0
629,1
630,1
631,0
632,1
633,1
634,0
635,1
636,0
637,0
638,0
639,0
640,1
641,0
642,0
643,1
644,0
645,1
646,0
647,0
648,0
649,0
650,1
651,0
652,1
653,0
654,1
655,0
656,0
657,0
658,1
659,1
660,0
661,0
662,1
663,0
664,1
665,1
666,1
667,0
668,1
669,0
670,1
671,1
672,0
673,0
674,1
675,1
676,1
677,1
678,0
679,0
680,0
681,1
682,0
683,1
684,1
685,1
686,0
687,1
688,0
689,1
690,1
691,1
692,1
693,0
694,1
695,1
696,1
697,1
698,1
699,1
700,0
701,1
702,1
703,1
704,0
705,1
706,1
707,1
708,1
709,0
710,1
711,1
712,1
713,0
714,1
715,1
716,0
717,1
718,1
719,1
720,0
721,0
722,1
723,0
724,0
725,1
726,1
727,0
728,0
729,0
730,0
731,1
732,0
733,0
734,1
735,0
736,1
737,1
738,0
739,1
740,1
741,1
742,1
743,1
744,0
745,0
746,1
747,1
748,1
749,1
750,1
751,1
752,1
753,1
754,1
755,1
756,0
757,1
758,1
759,1
760,1
761,1
762,1
763,0
764,1
765,1
766,1
767,1
768,1
769,1
770,0
771,1
772,1
773,0
774,0
775,1
776,1
777,1
778,1
779,1
780,1
781,0
782,0
783,0
784,0
785,0
786,1
787,1
788,0
789,0
790,0
791,1
792,0
793,1
794,0
795,1
796,0
797,0
798,1
799,1
800,0
801,1
802,0
803,0
804,1
805,1
806,0
807,1
808,1
809,1
810,1
811,1
812,1
813,1
814,0
815,1
816,1
817,0
818,1
819,1
820,1
821,1
822,1
823,1
824,1
825,1
826,0
827,0
828,1
829,1
830,1
831,1
832,0
833,0
834,1
835,1
836,1
837,0
838,1
839,0
840,1
841,1
842,1
843,0
844,0
845,1
846,1
847,0
848,1
849,1
850,1
851,1
852,0
853,0
854,1
855,0
856,1
857,1
858,1
859,0
860,0
861,1
862,0
863,1
864,0
865,0
866,0
867,1
868,1
869,1
870,0
871,1
872,1
873,1
874,1
875,1
876,1
877,0
878,1
879,0
880,1
881,1
882,0
883,1
884,1
885,1
886,1
887,1
888,0
889,1
890,0
891,1
892,1
893,0
894,1
895,1
896,0
897,1
898,1
899,1
900,1
901,1
902,1
903,1
904,1
905,0
906,0
907,1
908,1
909,1
910,0
911,1
912,0
913,0
914,1
915,1
916,1
917,0
918,0
919,1
920,0
921,1
922,1
923,1
924,1
925,1
926,1
927,1
928,1
929,1
930,1
931,1
932,1
933,1
934,1
935,0
936,1
937,0
938,0
939,0
940,0
941,1
942,1
943,1
944,0
945,1
946,1
947,0
948,1
949,1
950,1
951,0
952,0
953,1
954,1
955,1
956,1
957,1
958,1
959,0
960,0
961,0
962,0
963,1
964,1
965,1
966,1
967,0
968,0
969,1
970,1
971,1
972,0
973,1
974,1
975,1
976,1
977,1
978,1
979,1
980,1
981,1
982,0
983,0
984,0
985,1
986,0
987,0
988,0
989,1
990,1
991,1
992,1
993,0
994,1
995,0
996,1
997,1
998,0
999,1
1000,1
1001,1
1002,1
1003,0
1004,1
1005,1
1006,0
1007,0
1008,1
1009,1
1010,1
1011,0
1012,1
1013,1
1014,1
1015,1
1016,1
1017,1
1018,0
1019,1
1020,1
1021,0
1022,1
1023,1
1024,1
1025,0
1026,0
1027,0
1028,1
1029,1
1030,1
1031,0
1032,1
1033,1
1034,1
1035,0
1036,1
1037,0
1038,1
1039,1
1040,0
1041,1
1042,1
1043,1
1044,0
1045,0
1046,1
